Timestamp,MessageType,Latency,StatusCode,RoomId
1761931917092,TEXT,14,200,13
1761931917093,TEXT,15,200,6
1761931917093,TEXT,15,200,5
1761931917095,JOIN,17,200,18
1761931917095,JOIN,17,200,16
1761931917096,TEXT,17,200,1
1761931917097,LEAVE,18,200,20
1761931917099,TEXT,19,200,9
1761931917100,JOIN,18,200,18
1761931917100,TEXT,19,200,5
1761931917100,TEXT,18,200,13
1761931917100,TEXT,18,200,4
1761931917100,TEXT,18,200,6
1761931917100,TEXT,18,200,3
1761931917100,TEXT,19,200,3
1761931917100,TEXT,17,200,8
1761931917100,TEXT,17,200,11
1761931917100,TEXT,18,200,2
1761931917100,TEXT,17,200,12
1761931917105,TEXT,18,200,8
1761931917105,TEXT,18,200,15
1761931917109,TEXT,18,200,19
1761931917109,TEXT,18,200,10
1761931917109,TEXT,19,200,6
1761931917109,TEXT,19,200,11
1761931917109,TEXT,18,200,15
1761931917109,TEXT,17,200,9
1761931917109,TEXT,18,200,18
1761931917109,TEXT,19,200,13
1761931917109,TEXT,19,200,9
1761931917109,TEXT,18,200,3
1761931917109,TEXT,17,200,15
1761931917109,JOIN,18,200,8
1761931917109,TEXT,17,200,13
1761931917110,TEXT,18,200,18
1761931917112,TEXT,20,200,20
1761931917112,TEXT,18,200,5
1761931917112,JOIN,18,200,10
1761931917112,TEXT,19,200,6
1761931917112,TEXT,16,200,16
1761931917112,TEXT,17,200,18
1761931917112,TEXT,16,200,19
1761931917112,TEXT,16,200,1
1761931917115,TEXT,18,200,6
1761931917116,TEXT,18,200,20
1761931917116,JOIN,15,200,5
1761931917116,TEXT,16,200,9
1761931917116,TEXT,15,200,3
1761931917116,TEXT,16,200,18
1761931917116,TEXT,15,200,4
1761931917116,TEXT,15,200,6
1761931917116,TEXT,15,200,2
1761931917116,TEXT,15,200,13
1761931917116,TEXT,15,200,8
1761931917116,TEXT,15,200,3
1761931917116,TEXT,14,200,12
1761931917116,TEXT,14,200,3
1761931917116,TEXT,14,200,20
1761931917116,TEXT,15,200,12
1761931917116,TEXT,15,200,11
1761931917116,TEXT,14,200,11
1761931917116,TEXT,14,200,13
1761931917116,TEXT,14,200,13
1761931917116,TEXT,15,200,19
1761931917116,TEXT,14,200,9
1761931917118,TEXT,15,200,7
1761931917118,TEXT,16,200,11
1761931917118,TEXT,15,200,8
1761931917121,TEXT,18,200,14
1761931917121,TEXT,18,200,13
1761931917122,TEXT,16,200,8
1761931917122,TEXT,16,200,15
1761931917122,LEAVE,16,200,19
1761931917122,TEXT,16,200,2
1761931917122,TEXT,16,200,20
1761931917122,TEXT,16,200,3
1761931917123,TEXT,17,200,2
1761931917123,TEXT,17,200,14
1761931917123,TEXT,14,200,15
1761931917123,TEXT,14,200,15
1761931917123,TEXT,14,200,6
1761931917123,TEXT,14,200,9
1761931917125,TEXT,16,200,13
1761931917125,TEXT,15,200,7
1761931917125,TEXT,16,200,9
1761931917126,TEXT,16,200,13
1761931917126,TEXT,16,200,3
1761931917126,TEXT,15,200,14
1761931917126,TEXT,15,200,3
1761931917126,TEXT,16,200,11
1761931917126,LEAVE,15,200,10
1761931917126,TEXT,15,200,6
1761931917126,TEXT,16,200,8
1761931917126,TEXT,15,200,14
1761931917127,TEXT,16,200,13
1761931917127,LEAVE,17,200,19
1761931917127,TEXT,16,200,2
1761931917127,TEXT,14,200,6
1761931917127,TEXT,14,200,18
1761931917127,TEXT,14,200,19
1761931917127,TEXT,14,200,16
1761931917127,LEAVE,14,200,5
1761931917127,TEXT,14,200,10
1761931917128,TEXT,19,200,18
1761931917128,TEXT,18,200,18
1761931917128,TEXT,15,200,1
1761931917128,TEXT,18,200,11
1761931917129,TEXT,19,200,10
1761931917129,TEXT,16,200,6
1761931917129,TEXT,15,200,2
1761931917129,TEXT,15,200,19
1761931917129,TEXT,16,200,17
1761931917129,LEAVE,15,200,17
1761931917129,TEXT,16,200,20
1761931917129,TEXT,15,200,2
1761931917132,TEXT,16,200,6
1761931917132,LEAVE,16,200,5
1761931917132,TEXT,16,200,18
1761931917132,TEXT,16,200,3
1761931917132,JOIN,16,200,2
1761931917132,TEXT,16,200,20
1761931917132,TEXT,16,200,12
1761931917132,TEXT,16,200,9
1761931917132,TEXT,16,200,4
1761931917132,LEAVE,16,200,13
1761931917132,TEXT,16,200,6
1761931917132,TEXT,16,200,8
1761931917132,TEXT,16,200,20
1761931917132,TEXT,16,200,13
1761931917132,TEXT,16,200,3
1761931917132,TEXT,16,200,11
1761931917132,JOIN,16,200,12
1761931917134,TEXT,17,200,18
1761931917134,TEXT,17,200,3
1761931917134,TEXT,17,200,16
1761931917134,TEXT,17,200,3
1761931917134,TEXT,17,200,14
1761931917134,JOIN,17,200,11
1761931917134,TEXT,15,200,7
1761931917134,TEXT,17,200,13
1761931917134,TEXT,17,200,9
1761931917134,TEXT,15,200,8
1761931917134,TEXT,17,200,19
1761931917134,TEXT,15,200,5
1761931917134,TEXT,15,200,9
1761931917134,TEXT,15,200,11
1761931917134,TEXT,15,200,9
1761931917134,TEXT,15,200,3
1761931917134,JOIN,12,200,15
1761931917134,TEXT,12,200,14
1761931917134,TEXT,12,200,13
1761931917135,TEXT,16,200,1
1761931917135,TEXT,13,200,13
1761931917135,TEXT,13,200,9
1761931917135,TEXT,12,200,19
1761931917135,TEXT,13,200,8
1761931917137,TEXT,15,200,18
1761931917137,TEXT,15,200,20
1761931917137,TEXT,15,200,2
1761931917137,TEXT,15,200,15
1761931917137,TEXT,13,200,14
1761931917137,TEXT,15,200,11
1761931917137,TEXT,13,200,15
1761931917137,TEXT,13,200,2
1761931917137,TEXT,15,200,3
1761931917137,TEXT,13,200,14
1761931917137,LEAVE,13,200,9
1761931917137,TEXT,15,200,11
1761931917137,JOIN,15,200,19
1761931917137,TEXT,13,200,6
1761931917137,TEXT,13,200,15
1761931917137,TEXT,13,200,9
1761931917137,JOIN,13,200,4
1761931917140,TEXT,16,200,8
1761931917140,TEXT,14,200,13
1761931917140,TEXT,14,200,3
1761931917140,TEXT,16,200,19
1761931917140,TEXT,14,200,7
1761931917140,TEXT,14,200,9
1761931917140,TEXT,14,200,14
1761931917140,TEXT,14,200,13
1761931917140,LEAVE,14,200,3
1761931917141,TEXT,14,200,11
1761931917141,TEXT,14,200,10
1761931917141,TEXT,14,200,11
1761931917141,TEXT,13,200,6
1761931917141,JOIN,14,200,14
1761931917142,TEXT,15,200,8
1761931917142,TEXT,14,200,19
1761931917142,TEXT,16,200,6
1761931917142,LEAVE,15,200,13
1761931917142,TEXT,14,200,2
1761931917142,JOIN,14,200,19
1761931917142,TEXT,13,200,18
1761931917142,TEXT,14,200,13
1761931917142,TEXT,14,200,18
1761931917142,TEXT,15,200,16
1761931917142,TEXT,15,200,5
1761931917142,TEXT,15,200,10
1761931917142,TEXT,13,200,1
1761931917142,TEXT,13,200,2
1761931917142,TEXT,13,200,6
1761931917142,TEXT,14,200,18
1761931917142,TEXT,14,200,11
1761931917143,TEXT,13,200,17
1761931917143,TEXT,13,200,17
1761931917143,TEXT,14,200,19
1761931917143,TEXT,14,200,10
1761931917144,TEXT,15,200,2
1761931917144,TEXT,15,200,2
1761931917144,JOIN,15,200,20
1761931917145,TEXT,13,200,5
1761931917145,TEXT,13,200,6
1761931917148,TEXT,16,200,18
1761931917148,TEXT,16,200,12
1761931917148,TEXT,16,200,3
1761931917148,TEXT,16,200,2
1761931917148,TEXT,16,200,20
1761931917148,TEXT,16,200,20
1761931917148,TEXT,16,200,9
1761931917148,TEXT,16,200,4
1761931917148,TEXT,16,200,8
1761931917148,TEXT,16,200,13
1761931917148,TEXT,16,200,6
1761931917148,TEXT,16,200,12
1761931917148,JOIN,16,200,11
1761931917148,TEXT,16,200,13
1761931917148,TEXT,14,200,16
1761931917148,LEAVE,14,200,14
1761931917148,TEXT,14,200,7
1761931917148,LEAVE,14,200,8
1761931917148,TEXT,14,200,3
1761931917148,TEXT,16,200,3
1761931917149,LEAVE,14,200,9
1761931917149,JOIN,15,200,18
1761931917149,TEXT,15,200,3
1761931917149,LEAVE,14,200,5
1761931917149,TEXT,14,200,9
1761931917149,JOIN,15,200,11
1761931917149,TEXT,15,200,15
1761931917149,TEXT,15,200,9
1761931917149,TEXT,15,200,13
1761931917151,LEAVE,17,200,11
1761931917151,TEXT,17,200,19
1761931917151,TEXT,16,200,19
1761931917151,TEXT,17,200,14
1761931917151,TEXT,16,200,9
1761931917151,TEXT,17,200,13
1761931917151,TEXT,16,200,13
1761931917151,TEXT,13,200,18
1761931917151,TEXT,16,200,8
1761931917151,TEXT,17,200,3
1761931917151,TEXT,16,200,1
1761931917151,TEXT,13,200,20
1761931917151,TEXT,13,200,14
1761931917152,TEXT,14,200,2
1761931917152,TEXT,14,200,15
1761931917152,TEXT,14,200,15
1761931917152,JOIN,14,200,11
1761931917152,TEXT,14,200,14
1761931917152,TEXT,14,200,9
1761931917152,TEXT,14,200,3
1761931917152,TEXT,14,200,6
1761931917152,TEXT,14,200,2
1761931917152,TEXT,14,200,9
1761931917157,TEXT,20,200,19
1761931917157,TEXT,19,200,4
1761931917157,TEXT,16,200,3
1761931917157,TEXT,20,200,15
1761931917157,TEXT,16,200,8
1761931917157,TEXT,16,200,13
1761931917157,TEXT,16,200,7
1761931917157,TEXT,16,200,9
1761931917157,TEXT,17,200,13
1761931917158,TEXT,16,200,11
1761931917158,TEXT,17,200,11
1761931917158,TEXT,17,200,3
1761931917158,TEXT,15,200,18
1761931917158,TEXT,15,200,19
1761931917157,LEAVE,17,200,19
1761931917158,TEXT,15,200,13
1761931917158,TEXT,17,200,14
1761931917158,TEXT,17,200,10
1761931917158,TEXT,16,200,19
1761931917158,TEXT,17,200,14
1761931917158,TEXT,16,200,8
1761931917158,TEXT,17,200,6
1761931917158,TEXT,16,200,18
1761931917157,TEXT,20,200,11
1761931917158,TEXT,16,200,2
1761931917158,LEAVE,16,200,6
1761931917158,TEXT,16,200,13
1761931917161,TEXT,18,200,5
1761931917161,TEXT,18,200,10
1761931917161,JOIN,18,200,2
1761931917161,JOIN,18,200,16
1761931917161,TEXT,18,200,18
1761931917161,TEXT,18,200,6
1761931917161,TEXT,18,200,19
1761931917161,TEXT,16,200,5
1761931917161,TEXT,18,200,10
1761931917161,TEXT,18,200,1
1761931917161,TEXT,18,200,11
1761931917161,TEXT,17,200,20
1761931917161,TEXT,12,200,18
1761931917161,TEXT,17,200,2
1761931917161,TEXT,16,200,6
1761931917161,TEXT,18,200,17
1761931917161,TEXT,18,200,17
1761931917161,TEXT,17,200,2
1761931917164,TEXT,15,200,12
1761931917164,TEXT,15,200,3
1761931917164,TEXT,15,200,20
1761931917164,TEXT,15,200,2
1761931917164,TEXT,15,200,20
1761931917164,TEXT,15,200,8
1761931917168,TEXT,19,200,4
1761931917168,TEXT,19,200,9
1761931917168,TEXT,19,200,14
1761931917168,TEXT,19,200,7
1761931917168,TEXT,19,200,13
1761931917168,TEXT,19,200,6
1761931917168,JOIN,19,200,16
1761931917168,JOIN,19,200,12
1761931917168,TEXT,19,200,11
1761931917168,TEXT,19,200,13
1761931917168,TEXT,19,200,8
1761931917168,TEXT,19,200,9
1761931917168,LEAVE,19,200,5
1761931917168,TEXT,19,200,3
1761931917168,TEXT,18,200,15
1761931917168,TEXT,19,200,3
1761931917168,TEXT,19,200,9
1761931917168,TEXT,19,200,18
1761931917168,TEXT,19,200,3
1761931917168,TEXT,19,200,9
1761931917168,TEXT,17,200,19
1761931917168,TEXT,18,200,13
1761931917168,TEXT,17,200,13
1761931917168,TEXT,19,200,11
1761931917168,TEXT,17,200,18
1761931917168,TEXT,17,200,9
1761931917168,TEXT,17,200,13
1761931917168,TEXT,17,200,14
1761931917168,TEXT,17,200,11
1761931917168,TEXT,17,200,19
1761931917168,LEAVE,17,200,20
1761931917168,TEXT,17,200,8
1761931917168,LEAVE,17,200,14
1761931917168,TEXT,16,200,15
1761931917168,TEXT,16,200,9
1761931917168,JOIN,17,200,1
1761931917170,TEXT,18,200,15
1761931917171,TEXT,18,200,2
1761931917171,LEAVE,18,200,3
1761931917171,TEXT,19,200,3
1761931917171,TEXT,18,200,14
1761931917171,TEXT,18,200,6
1761931917171,TEXT,18,200,9
1761931917171,TEXT,18,200,2
1761931917171,TEXT,18,200,11
1761931917171,TEXT,13,200,3
1761931917177,TEXT,19,200,8
1761931917177,TEXT,19,200,4
1761931917177,TEXT,19,200,19
1761931917177,LEAVE,19,200,7
1761931917177,TEXT,19,200,15
1761931917177,TEXT,19,200,13
1761931917177,TEXT,19,200,19
1761931917177,TEXT,19,200,9
1761931917177,TEXT,19,200,19
1761931917177,TEXT,19,200,11
1761931917177,TEXT,19,200,18
1761931917177,TEXT,19,200,19
1761931917177,TEXT,19,200,6
1761931917177,TEXT,19,200,10
1761931917177,TEXT,19,200,14
1761931917177,LEAVE,19,200,11
1761931917177,TEXT,19,200,3
1761931917177,TEXT,18,200,13
1761931917177,TEXT,19,200,14
1761931917177,TEXT,19,200,2
1761931917177,JOIN,18,200,13
1761931917177,TEXT,19,200,8
1761931917177,TEXT,18,200,13
1761931917177,TEXT,16,200,5
1761931917177,TEXT,16,200,2
1761931917177,TEXT,19,200,11
1761931917177,JOIN,18,200,18
1761931917178,JOIN,17,200,10
1761931917178,TEXT,19,200,6
1761931917178,LEAVE,16,200,19
1761931917178,TEXT,16,200,11
1761931917178,TEXT,16,200,10
1761931917178,TEXT,17,200,18
1761931917178,TEXT,16,200,18
1761931917178,TEXT,16,200,5
1761931917178,TEXT,16,200,20
1761931917178,TEXT,16,200,6
1761931917178,TEXT,16,200,17
1761931917178,LEAVE,16,200,16
1761931917178,TEXT,17,200,2
1761931917178,JOIN,17,200,1
1761931917178,TEXT,14,200,12
1761931917178,TEXT,16,200,17
1761931917178,TEXT,16,200,6
1761931917178,TEXT,14,200,3
1761931917178,TEXT,16,200,2
1761931917178,TEXT,14,200,20
1761931917180,TEXT,15,200,2
1761931917180,TEXT,15,200,8
1761931917180,TEXT,15,200,20
1761931917184,TEXT,16,200,7
1761931917184,TEXT,16,200,4
1761931917184,TEXT,16,200,14
1761931917184,TEXT,16,200,9
1761931917184,JOIN,16,200,16
1761931917184,LEAVE,16,200,11
1761931917184,TEXT,16,200,5
1761931917184,TEXT,16,200,8
1761931917184,TEXT,16,200,6
1761931917184,TEXT,16,200,13
1761931917184,TEXT,16,200,13
1761931917184,TEXT,16,200,9
1761931917184,LEAVE,16,200,15
1761931917184,TEXT,16,200,12
1761931917184,TEXT,16,200,19
1761931917184,TEXT,16,200,9
1761931917184,TEXT,16,200,9
1761931917184,TEXT,16,200,3
1761931917184,TEXT,16,200,3
1761931917184,TEXT,16,200,13
1761931917184,TEXT,16,200,18
1761931917185,TEXT,16,200,18
1761931917185,TEXT,16,200,13
1761931917185,TEXT,16,200,9
1761931917186,TEXT,17,200,14
1761931917186,TEXT,17,200,20
1761931917186,TEXT,17,200,13
1761931917187,TEXT,19,200,9
1761931917187,TEXT,19,200,3
1761931917187,TEXT,19,200,15
1761931917187,TEXT,19,200,14
1761931917187,TEXT,19,200,11
1761931917187,TEXT,19,200,19
1761931917187,TEXT,19,200,1
1761931917187,TEXT,19,200,8
1761931917187,TEXT,19,200,11
1761931917191,TEXT,20,200,3
1761931917191,TEXT,20,200,3
1761931917191,TEXT,20,200,15
1761931917191,LEAVE,20,200,2
1761931917191,TEXT,20,200,9
1761931917191,TEXT,20,200,14
1761931917191,TEXT,20,200,6
1761931917191,TEXT,20,200,3
1761931917191,TEXT,20,200,11
1761931917191,TEXT,20,200,2
1761931917191,JOIN,14,200,4
1761931917191,TEXT,14,200,7
1761931917191,TEXT,14,200,8
1761931917194,TEXT,17,200,19
1761931917194,TEXT,17,200,13
1761931917194,TEXT,17,200,19
1761931917194,TEXT,17,200,19
1761931917194,TEXT,17,200,15
1761931917194,TEXT,17,200,18
1761931917194,TEXT,17,200,9
1761931917194,TEXT,17,200,13
1761931917194,TEXT,17,200,6
1761931917194,TEXT,17,200,10
1761931917194,TEXT,17,200,11
1761931917194,TEXT,17,200,19
1761931917194,TEXT,17,200,14
1761931917194,TEXT,17,200,2
1761931917194,TEXT,17,200,3
1761931917195,TEXT,17,200,11
1761931917195,TEXT,17,200,14
1761931917195,TEXT,17,200,18
1761931917195,TEXT,17,200,2
1761931917195,TEXT,17,200,8
1761931917195,TEXT,17,200,5
1761931917195,LEAVE,17,200,13
1761931917195,TEXT,17,200,13
1761931917197,TEXT,20,200,11
1761931917197,TEXT,19,200,10
1761931917197,TEXT,19,200,19
1761931917197,JOIN,19,200,6
1761931917197,TEXT,19,200,11
1761931917197,LEAVE,19,200,18
1761931917197,TEXT,19,200,10
1761931917197,TEXT,19,200,18
1761931917205,TEXT,27,200,12
1761931917205,TEXT,27,200,1
1761931917205,TEXT,25,200,2
1761931917205,TEXT,25,200,8
1761931917206,TEXT,25,200,20
1761931917206,TEXT,21,200,4
1761931917206,TEXT,21,200,9
1761931917206,TEXT,21,200,3
1761931917206,TEXT,20,200,20
1761931917206,TEXT,27,200,5
1761931917206,TEXT,27,200,16
1761931917206,LEAVE,27,200,6
1761931917206,TEXT,27,200,17
1761931917206,TEXT,27,200,20
1761931917206,TEXT,27,200,2
1761931917206,TEXT,27,200,17
1761931917206,TEXT,27,200,3
1761931917206,TEXT,27,200,6
1761931917206,TEXT,27,200,20
1761931917206,TEXT,21,200,7
1761931917206,TEXT,27,200,2
1761931917206,TEXT,21,200,14
1761931917206,TEXT,21,200,11
1761931917206,TEXT,21,200,5
1761931917206,TEXT,21,200,8
1761931917206,TEXT,21,200,16
1761931917206,TEXT,21,200,9
1761931917206,TEXT,21,200,15
1761931917206,TEXT,21,200,9
1761931917206,TEXT,21,200,19
1761931917206,TEXT,21,200,13
1761931917206,TEXT,21,200,6
1761931917206,TEXT,21,200,13
1761931917206,TEXT,21,200,18
1761931917206,TEXT,21,200,9
1761931917206,TEXT,21,200,12
1761931917206,TEXT,21,200,13
1761931917206,TEXT,20,200,14
1761931917206,TEXT,21,200,9
1761931917206,TEXT,21,200,3
1761931917206,TEXT,21,200,13
1761931917206,TEXT,21,200,18
1761931917206,JOIN,18,200,15
1761931917206,TEXT,18,200,9
1761931917206,TEXT,20,200,13
1761931917206,TEXT,15,200,3
1761931917206,TEXT,18,200,8
1761931917206,TEXT,18,200,14
1761931917206,TEXT,18,200,19
1761931917206,LEAVE,15,200,3
1761931917206,TEXT,18,200,3
1761931917206,TEXT,18,200,1
1761931917206,JOIN,15,200,2
1761931917206,TEXT,18,200,11
1761931917206,TEXT,18,200,11
1761931917206,TEXT,15,200,9
1761931917206,TEXT,15,200,15
1761931917207,TEXT,15,200,6
1761931917207,TEXT,15,200,2
1761931917207,TEXT,15,200,7
1761931917207,TEXT,15,200,8
1761931917207,TEXT,15,200,14
1761931917207,TEXT,15,200,11
1761931917207,JOIN,15,200,3
1761931917207,TEXT,12,200,13
1761931917207,TEXT,15,200,4
1761931917207,TEXT,12,200,18
1761931917207,TEXT,12,200,19
1761931917210,TEXT,15,200,6
1761931917210,JOIN,15,200,19
1761931917210,TEXT,15,200,19
1761931917210,TEXT,15,200,9
1761931917210,TEXT,15,200,15
1761931917210,TEXT,15,200,13
1761931917210,TEXT,15,200,14
1761931917212,TEXT,17,200,2
1761931917212,TEXT,17,200,10
1761931917212,TEXT,17,200,19
1761931917212,TEXT,17,200,3
1761931917212,TEXT,17,200,11
1761931917212,TEXT,17,200,18
1761931917212,TEXT,17,200,2
1761931917212,TEXT,17,200,5
1761931917212,TEXT,17,200,14
1761931917212,JOIN,17,200,13
1761931917212,TEXT,17,200,11
1761931917212,TEXT,17,200,8
1761931917212,TEXT,17,200,13
1761931917212,TEXT,14,200,10
1761931917212,TEXT,14,200,18
1761931917212,TEXT,14,200,11
1761931917212,JOIN,14,200,19
1761931917217,TEXT,19,200,10
1761931917218,TEXT,13,200,1
1761931917218,TEXT,13,200,2
1761931917218,TEXT,13,200,12
1761931917218,TEXT,13,200,8
1761931917218,TEXT,12,200,9
1761931917219,TEXT,21,200,18
1761931917219,TEXT,12,200,17
1761931917219,TEXT,13,200,16
1761931917221,TEXT,15,200,3
1761931917221,TEXT,15,200,20
1761931917221,TEXT,15,200,5
1761931917221,TEXT,15,200,11
1761931917221,TEXT,15,200,6
1761931917221,JOIN,15,200,17
1761931917221,TEXT,15,200,20
1761931917221,TEXT,15,200,7
1761931917221,LEAVE,15,200,4
1761931917221,TEXT,15,200,8
1761931917221,TEXT,15,200,6
1761931917221,JOIN,15,200,5
1761931917221,TEXT,15,200,3
1761931917221,TEXT,15,200,14
1761931917221,TEXT,15,200,20
1761931917223,TEXT,16,200,19
1761931917223,TEXT,17,200,2
1761931917223,TEXT,17,200,2
1761931917223,TEXT,17,200,15
1761931917223,TEXT,17,200,20
1761931917223,TEXT,17,200,11
1761931917223,TEXT,17,200,18
1761931917223,TEXT,17,200,9
1761931917223,TEXT,17,200,16
1761931917223,TEXT,17,200,13
1761931917223,TEXT,17,200,9
1761931917225,LEAVE,18,200,14
1761931917225,TEXT,18,200,9
1761931917225,TEXT,18,200,6
1761931917225,LEAVE,18,200,9
1761931917225,LEAVE,18,200,13
1761931917225,TEXT,18,200,13
1761931917225,TEXT,18,200,12
1761931917226,TEXT,19,200,15
1761931917226,TEXT,20,200,9
1761931917226,TEXT,20,200,13
1761931917226,TEXT,20,200,3
1761931917226,TEXT,20,200,3
1761931917226,TEXT,20,200,14
1761931917226,TEXT,20,200,8
1761931917226,TEXT,20,200,13
1761931917226,TEXT,19,200,3
1761931917226,TEXT,20,200,6
1761931917226,TEXT,20,200,18
1761931917226,TEXT,19,200,2
1761931917226,TEXT,19,200,9
1761931917226,TEXT,19,200,19
1761931917226,TEXT,19,200,15
1761931917226,TEXT,19,200,1
1761931917226,TEXT,19,200,3
1761931917227,TEXT,20,200,11
1761931917227,TEXT,19,200,6
1761931917227,TEXT,19,200,2
1761931917227,TEXT,19,200,7
1761931917227,TEXT,20,200,11
1761931917227,TEXT,19,200,14
1761931917227,TEXT,19,200,3
1761931917227,TEXT,19,200,8
1761931917227,TEXT,19,200,18
1761931917227,TEXT,19,200,13
1761931917228,TEXT,21,200,11
1761931917228,TEXT,21,200,4
1761931917228,TEXT,18,200,6
1761931917228,TEXT,18,200,19
1761931917228,TEXT,21,200,19
1761931917228,TEXT,18,200,13
1761931917228,TEXT,18,200,9
1761931917228,LEAVE,18,200,14
1761931917228,JOIN,18,200,19
1761931917228,TEXT,18,200,15
1761931917231,TEXT,18,200,2
1761931917231,TEXT,18,200,3
1761931917231,TEXT,18,200,10
1761931917231,TEXT,18,200,18
1761931917232,TEXT,19,200,2
1761931917232,TEXT,19,200,5
1761931917232,TEXT,20,200,19
1761931917232,TEXT,20,200,11
1761931917232,TEXT,20,200,13
1761931917232,TEXT,20,200,14
1761931917232,TEXT,20,200,18
1761931917232,TEXT,20,200,10
1761931917232,TEXT,20,200,11
1761931917232,TEXT,20,200,13
1761931917232,LEAVE,20,200,8
1761931917232,JOIN,13,200,12
1761931917232,TEXT,15,200,10
1761931917232,TEXT,20,200,19
1761931917232,TEXT,20,200,11
1761931917232,TEXT,14,200,1
1761931917232,JOIN,14,200,2
1761931917232,TEXT,13,200,9
1761931917233,TEXT,14,200,8
1761931917233,TEXT,13,200,17
1761931917233,TEXT,13,200,18
1761931917233,TEXT,61,200,15
1761931917233,TEXT,68,200,9
1761931917233,TEXT,13,200,16
1761931917233,TEXT,62,200,6
1761931917234,TEXT,12,200,20
1761931917234,JOIN,12,200,7
1761931917237,TEXT,15,200,5
1761931917237,TEXT,15,200,3
1761931917237,TEXT,15,200,5
1761931917237,TEXT,15,200,8
1761931917237,TEXT,15,200,6
1761931917237,TEXT,15,200,20
1761931917237,LEAVE,15,200,11
1761931917237,TEXT,15,200,17
1761931917237,TEXT,15,200,14
1761931917239,TEXT,17,200,3
1761931917239,TEXT,17,200,4
1761931917239,TEXT,17,200,20
1761931917239,TEXT,15,200,19
1761931917239,TEXT,17,200,6
1761931917239,TEXT,54,200,12
1761931917239,TEXT,15,200,15
1761931917239,TEXT,33,200,7
1761931917239,TEXT,54,200,19
1761931917239,TEXT,60,200,9
1761931917239,JOIN,71,200,15
1761931917239,TEXT,68,200,2
1761931917239,TEXT,62,200,17
1761931917239,TEXT,62,200,7
1761931917239,TEXT,16,200,18
1761931917239,TEXT,59,200,7
1761931917239,TEXT,16,200,2
1761931917239,TEXT,55,200,5
1761931917239,TEXT,16,200,11
1761931917239,TEXT,62,200,14
1761931917239,LEAVE,44,200,11
1761931917239,TEXT,14,200,14
1761931917239,TEXT,59,200,15
1761931917239,TEXT,16,200,2
1761931917239,TEXT,16,200,16
1761931917239,JOIN,14,200,9
1761931917239,TEXT,16,200,9
1761931917239,TEXT,16,200,13
1761931917239,TEXT,16,200,20
1761931917239,TEXT,16,200,9
1761931917239,TEXT,13,200,15
1761931917239,TEXT,59,200,16
1761931917240,TEXT,14,200,9
1761931917240,TEXT,14,200,13
1761931917240,TEXT,13,200,9
1761931917240,TEXT,13,200,3
1761931917241,TEXT,16,200,6
1761931917242,TEXT,16,200,12
1761931917242,TEXT,16,200,13
1761931917242,TEXT,15,200,13
1761931917242,TEXT,55,200,17
1761931917242,TEXT,16,200,8
1761931917242,TEXT,16,200,14
1761931917242,TEXT,64,200,20
1761931917243,TEXT,16,200,3
1761931917243,TEXT,16,200,3
1761931917243,TEXT,16,200,13
1761931917243,TEXT,16,200,2
1761931917243,TEXT,16,200,9
1761931917243,TEXT,16,200,15
1761931917243,TEXT,16,200,6
1761931917243,LEAVE,16,200,19
1761931917243,TEXT,16,200,18
1761931917243,JOIN,16,200,1
1761931917243,TEXT,15,200,18
1761931917244,TEXT,17,200,2
1761931917244,JOIN,17,200,3
1761931917244,JOIN,17,200,6
1761931917246,TEXT,19,200,11
1761931917246,TEXT,19,200,7
1761931917246,TEXT,19,200,14
1761931917246,TEXT,19,200,8
1761931917246,TEXT,19,200,11
1761931917246,TEXT,19,200,3
1761931917246,TEXT,18,200,13
1761931917247,TEXT,19,200,13
1761931917247,TEXT,18,200,6
1761931917247,TEXT,18,200,4
1761931917247,TEXT,18,200,11
1761931917247,TEXT,18,200,19
1761931917247,TEXT,18,200,19
1761931917247,LEAVE,18,200,9
1761931917247,TEXT,18,200,14
1761931917247,TEXT,15,200,2
1761931917247,TEXT,15,200,18
1761931917247,TEXT,15,200,10
1761931917247,TEXT,15,200,3
1761931917247,TEXT,18,200,15
1761931917247,TEXT,18,200,19
1761931917247,TEXT,14,200,2
1761931917247,TEXT,14,200,5
1761931917248,TEXT,15,200,18
1761931917248,TEXT,15,200,13
1761931917248,TEXT,15,200,12
1761931917248,TEXT,15,200,19
1761931917248,TEXT,15,200,10
1761931917248,TEXT,15,200,11
1761931917250,TEXT,18,200,14
1761931917250,TEXT,18,200,11
1761931917250,TEXT,18,200,8
1761931917250,TEXT,18,200,2
1761931917250,TEXT,18,200,13
1761931917250,TEXT,18,200,1
1761931917251,TEXT,18,200,10
1761931917251,TEXT,18,200,9
1761931917251,TEXT,18,200,8
1761931917251,TEXT,18,200,19
1761931917251,TEXT,18,200,17
1761931917251,TEXT,18,200,11
1761931917251,TEXT,17,200,16
1761931917251,TEXT,16,200,7
1761931917251,TEXT,18,200,18
1761931917251,TEXT,16,200,20
1761931917251,TEXT,13,200,5
1761931917253,TEXT,16,200,8
1761931917253,TEXT,20,200,15
1761931917253,TEXT,16,200,5
1761931917253,TEXT,16,200,14
1761931917253,TEXT,20,200,3
1761931917253,TEXT,20,200,9
1761931917253,TEXT,16,200,17
1761931917253,LEAVE,16,200,3
1761931917253,LEAVE,19,200,15
1761931917253,TEXT,16,200,6
1761931917253,TEXT,16,200,20
1761931917253,JOIN,16,200,11
